file_name,crop_index,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,WRONG
GUSTAV_KLIMT_16.jpg,0,89,0,978,0,89,1324,978,1324,False
GUSTAV_KLIMT_16.jpg,1,204,118,663,118,204,1417,663,1417,False
HANS_HOLBEIN_THE_YOUNGER_6.jpg,0,56,199,717,199,56,1045,717,1045,False
HANS_HOLBEIN_THE_YOUNGER_6.jpg,1,9,82,244,82,9,924,244,924,False
HANS_HOLBEIN_THE_YOUNGER_6.jpg,2,602,135,845,135,602,889,845,889,False
HANS_HOLBEIN_THE_YOUNGER_6.jpg,3,392,92,810,92,392,1045,810,1045,False
JOAN_MIRO_44.jpg,0,1366,1011,1453,1011,1366,1095,1453,1095,False
JOAN_MIRO_44.jpg,1,369,779,473,779,369,874,473,874,False
GIOTTO_DI_BONDONE_26.jpg,0,1792,1095,2170,1095,1792,2197,2170,2197,False
GIOTTO_DI_BONDONE_26.jpg,1,1167,1994,1615,1994,1167,2242,1615,2242,False
GIOTTO_DI_BONDONE_26.jpg,2,552,1594,1067,1594,552,2307,1067,2307,False
GIOTTO_DI_BONDONE_26.jpg,3,2111,1088,2289,1088,2111,2106,2289,2106,False
GIOTTO_DI_BONDONE_26.jpg,4,287,944,1400,944,287,1657,1400,1657,False
GIOTTO_DI_BONDONE_26.jpg,5,1269,1965,1868,1965,1269,2245,1868,2245,False
GIOTTO_DI_BONDONE_26.jpg,6,1055,191,1559,191,1055,547,1559,547,False
GIOTTO_DI_BONDONE_26.jpg,7,164,1017,605,1017,164,1429,605,1429,False
GIOTTO_DI_BONDONE_26.jpg,8,110,0,2231,0,110,2291,2231,2291,False
GEORGIA_OKEEFE_18.jpg,0,55,104,1929,104,55,1532,1929,1532,False
GEORGIA_OKEEFE_18.jpg,1,1325,480,1905,480,1325,1443,1905,1443,False
GEORGIA_OKEEFE_18.jpg,2,5,929,751,929,5,1537,751,1537,False
GEORGIA_OKEEFE_18.jpg,3,0,300,726,300,0,1462,726,1462,False
GEORGIA_OKEEFE_18.jpg,4,992,164,1959,164,992,1521,1959,1521,False
JOAN_MIRO_6_WRONG.jpg,0,1005,365,1154,365,1005,540,1154,540,True
JOAN_MIRO_6_WRONG.jpg,1,507,370,629,370,507,497,629,497,True
DANTE_GABRIEL_ROSSETTI_37.jpg,0,0,0,736,0,0,990,736,990,False
DANTE_GABRIEL_ROSSETTI_37.jpg,1,479,0,735,0,479,710,735,710,False
DANTE_GABRIEL_ROSSETTI_37.jpg,2,19,30,605,30,19,589,605,589,False
EDOUARD_MANET_15.jpg,0,176,231,773,231,176,1124,773,1124,False
EDOUARD_MANET_15.jpg,1,823,518,901,518,823,596,901,596,False
EDOUARD_MANET_15.jpg,2,37,265,78,265,37,313,78,313,False
EDOUARD_MANET_15.jpg,3,565,63,682,63,565,286,682,286,False
EDOUARD_MANET_15.jpg,4,822,492,907,492,822,665,907,665,False
EDOUARD_MANET_15.jpg,5,428,471,720,471,428,710,720,710,False
EDOUARD_MANET_15.jpg,6,299,974,531,974,299,1088,531,1088,False
EDOUARD_MANET_15.jpg,7,32,665,161,665,32,987,161,987,False
EDOUARD_MANET_15.jpg,8,734,419,848,419,734,525,848,525,False
EDOUARD_MANET_15.jpg,9,689,554,832,554,689,622,832,622,False
CLAUDE_MONET_37.jpg,0,274,857,444,857,274,1199,444,1199,False
CLAUDE_MONET_37.jpg,1,487,201,991,201,487,1229,991,1229,False
CLAUDE_MONET_37.jpg,2,346,20,852,20,346,410,852,410,False
ALBRECHT_DURER_44.jpg,0,86,267,2143,267,86,1891,2143,1891,False
ALBRECHT_DURER_44.jpg,1,983,354,2112,354,983,1812,2112,1812,False
ALBRECHT_DURER_44.jpg,2,1567,563,2141,563,1567,1834,2141,1834,False
CAMILLE_COROT_8.jpg,0,211,787,287,787,211,925,287,925,False
CAMILLE_COROT_8.jpg,1,226,838,311,838,226,927,311,927,False
GEORGIA_OKEEFE_16.jpg,0,0,0,748,0,0,839,748,839,False
JACQUES-LOUIS_DAVID_55.jpg,0,3262,1265,5525,1265,3262,4489,5525,4489,False
JACQUES-LOUIS_DAVID_55.jpg,1,744,3436,2148,3436,744,5198,2148,5198,False
JACQUES-LOUIS_DAVID_55.jpg,2,4105,175,6142,175,4105,1321,6142,1321,False
JACQUES-LOUIS_DAVID_55.jpg,3,1153,1544,2644,1544,1153,3220,2644,3220,False
JACQUES-LOUIS_DAVID_55.jpg,4,5205,2214,6106,2214,5205,3828,6106,3828,False
JACQUES-LOUIS_DAVID_55.jpg,5,5142,3124,6793,3124,5142,5219,6793,5219,False
JACQUES-LOUIS_DAVID_55.jpg,6,1357,0,3400,0,1357,1567,3400,1567,False
JACQUES-LOUIS_DAVID_55.jpg,7,5746,2665,6774,2665,5746,3898,6774,3898,False
JACQUES-LOUIS_DAVID_55.jpg,8,439,1595,5706,1595,439,5023,5706,5023,False
JACQUES-LOUIS_DAVID_55.jpg,9,4499,2979,5423,2979,4499,4385,5423,4385,False
JACQUES-LOUIS_DAVID_55.jpg,10,40,2838,807,2838,40,4271,807,4271,False
JACQUES-LOUIS_DAVID_55.jpg,11,5780,2350,6850,2350,5780,4615,6850,4615,False
JACQUES-LOUIS_DAVID_55.jpg,12,6194,2204,6815,2204,6194,2884,6815,2884,False
ANDREA_MANTEGNA_9.jpg,0,26,656,537,656,26,1373,537,1373,False
ANDREA_MANTEGNA_9.jpg,1,601,919,758,919,601,969,758,969,False
ANDREA_MANTEGNA_9.jpg,2,123,1382,235,1382,123,1502,235,1502,False
EUGENE_DELACROIX_37.jpg,0,273,332,1565,332,273,1355,1565,1355,False
EUGENE_DELACROIX_37.jpg,1,647,286,1602,286,647,1223,1602,1223,False
EUGENE_DELACROIX_37.jpg,2,680,297,1596,297,680,781,1596,781,False
EUGENE_DELACROIX_37.jpg,3,217,502,1026,502,217,1376,1026,1376,False
CASPAR_DAVID_FRIEDRICH_19.jpg,0,140,1290,364,1290,140,1585,364,1585,False
CASPAR_DAVID_FRIEDRICH_19.jpg,1,1048,1032,1196,1032,1048,1367,1196,1367,False
JEAN-MICHEL_BASQUIAT_15.jpg,0,327,95,3027,95,327,2927,3027,2927,False
ANDREA_MANTEGNA_30.jpg,0,333,501,439,501,333,842,439,842,False
DIEGO_VELAZQUEZ_1.jpg,0,86,321,1734,321,86,2259,1734,2259,False
AMRITA_SHER-GIL_2.jpg,0,147,326,3610,326,147,5613,3610,5613,False
AMRITA_SHER-GIL_2.jpg,1,1949,3927,2756,3927,1949,4749,2756,4749,False
ALBRECHT_DURER_50.jpg,0,305,167,561,167,305,803,561,803,False
ALBRECHT_DURER_50.jpg,1,300,954,495,954,300,1208,495,1208,False
ALBRECHT_DURER_50.jpg,2,486,929,571,929,486,1202,571,1202,False
ALBRECHT_DURER_50.jpg,3,143,971,270,971,143,1199,270,1199,False
ALBRECHT_DURER_50.jpg,4,2,582,215,582,2,791,215,791,False
ALBRECHT_DURER_50.jpg,5,670,561,739,561,670,715,739,715,False
ALBRECHT_DURER_50.jpg,6,160,464,248,464,160,622,248,622,False
ALBRECHT_DURER_50.jpg,7,175,74,263,74,175,269,263,269,False
ALBRECHT_DURER_50.jpg,8,670,137,847,137,670,367,847,367,False
ALBRECHT_DURER_50.jpg,9,725,415,847,415,725,756,847,756,False
ALBRECHT_DURER_50.jpg,10,140,574,271,574,140,790,271,790,False
ALBRECHT_DURER_50.jpg,11,298,956,378,956,298,1053,378,1053,False
ALBRECHT_DURER_50.jpg,12,588,469,668,469,588,778,668,778,False
ALBRECHT_DURER_50.jpg,13,127,77,184,77,127,185,184,185,False
ALBRECHT_DURER_50.jpg,14,765,905,847,905,765,1046,847,1046,False
EDOUARD_MANET_28.jpg,0,228,326,1837,326,228,2256,1837,2256,False
EDOUARD_MANET_28.jpg,1,277,1711,843,1711,277,1989,843,1989,False
EDOUARD_MANET_28.jpg,2,247,1636,1400,1636,247,2089,1400,2089,False
EDOUARD_MANET_28.jpg,3,0,1674,2146,1674,0,2689,2146,2689,False
CLAUDE_LORRAIN_36.jpg,0,20,814,153,814,20,947,153,947,False
CLAUDE_LORRAIN_36.jpg,1,503,753,575,753,503,924,575,924,False
CLAUDE_LORRAIN_36.jpg,2,764,723,837,723,764,917,837,917,False
CLAUDE_LORRAIN_36.jpg,3,839,730,923,730,839,934,923,934,False
CLAUDE_LORRAIN_36.jpg,4,1001,956,1068,956,1001,992,1068,992,False
CLAUDE_LORRAIN_36.jpg,5,32,621,334,621,32,802,334,802,False
CLAUDE_LORRAIN_36.jpg,6,688,741,749,741,688,952,749,952,False
CLAUDE_LORRAIN_36.jpg,7,917,952,976,952,917,981,976,981,False
CLAUDE_LORRAIN_36.jpg,8,1122,765,1173,765,1122,869,1173,869,False
CLAUDE_LORRAIN_36.jpg,9,1066,715,1117,715,1066,901,1117,901,False
CLAUDE_LORRAIN_36.jpg,10,298,744,389,744,298,934,389,934,False
CLAUDE_LORRAIN_36.jpg,11,465,738,516,738,465,913,516,913,False
CLAUDE_LORRAIN_36.jpg,12,294,846,340,846,294,922,340,922,False
CLAUDE_LORRAIN_36.jpg,13,943,760,1012,760,943,918,1012,918,False
CLAUDE_LORRAIN_36.jpg,14,625,747,672,747,625,821,672,821,False
EUGENE_DELACROIX_44.jpg,0,707,575,960,575,707,966,960,966,False
EUGENE_DELACROIX_44.jpg,1,1142,618,1236,618,1142,725,1236,725,False
EUGENE_DELACROIX_44.jpg,2,941,532,1122,532,941,779,1122,779,False
EUGENE_DELACROIX_44.jpg,3,119,242,367,242,119,868,367,868,False
EUGENE_DELACROIX_44.jpg,4,473,234,739,234,473,879,739,879,False
EUGENE_DELACROIX_44.jpg,5,885,402,1021,402,885,661,1021,661,False
EUGENE_DELACROIX_44.jpg,6,834,658,863,658,834,760,863,760,False
EUGENE_DELACROIX_44.jpg,7,242,721,349,721,242,915,349,915,False
EUGENE_DELACROIX_44.jpg,8,867,497,1086,497,867,772,1086,772,False
EUGENE_DELACROIX_44.jpg,9,35,123,287,123,35,954,287,954,False
EUGENE_DELACROIX_44.jpg,10,1008,548,1120,548,1008,760,1120,760,False
EUGENE_DELACROIX_44.jpg,11,992,860,1208,860,992,1014,1208,1014,False
EUGENE_DELACROIX_44.jpg,12,1030,511,1070,511,1030,542,1070,542,False
EUGENE_DELACROIX_44.jpg,13,941,411,1018,411,941,557,1018,557,False
EUGENE_DELACROIX_44.jpg,14,853,543,910,543,853,690,910,690,False
GIORGIONE_31.jpg,0,123,780,302,780,123,1131,302,1131,False
GIORGIONE_31.jpg,1,729,812,871,812,729,1172,871,1172,False
GIORGIONE_31.jpg,2,600,753,730,753,600,1077,730,1077,False
GIORGIONE_31.jpg,3,456,753,575,753,456,1076,575,1076,False
GIORGIONE_31.jpg,4,820,619,996,619,820,860,996,860,False
GIORGIONE_31.jpg,5,541,751,618,751,541,1058,618,1058,False
GIORGIONE_31.jpg,6,352,748,470,748,352,1044,470,1044,False
GIORGIONE_31.jpg,7,264,743,363,743,264,1030,363,1030,False
GIORGIONE_31.jpg,8,862,821,996,821,862,1153,996,1153,False
GIORGIONE_31.jpg,9,71,817,218,817,71,1199,218,1199,False
GIORGIONE_31.jpg,10,434,761,495,761,434,1036,495,1036,False
GIORGIONE_31.jpg,11,279,943,454,943,279,1201,454,1201,False
GIORGIONE_31.jpg,12,270,744,355,744,270,907,355,907,False
GIORGIONE_31.jpg,13,688,786,758,786,688,1076,758,1076,False
GIORGIONE_31.jpg,14,0,812,113,812,0,1185,113,1185,False
FERNAND_LEGER_51.jpg,0,132,463,843,463,132,1888,843,1888,False
FERNAND_LEGER_51.jpg,1,214,674,672,674,214,1501,672,1501,False
FERNAND_LEGER_51.jpg,2,400,1088,777,1088,400,1834,777,1834,False
FERNAND_LEGER_51.jpg,3,659,1346,1258,1346,659,1720,1258,1720,False
GERHARD_RICHTER_32.jpg,0,16,0,978,0,16,965,978,965,False
GERHARD_RICHTER_32.jpg,1,682,533,798,533,682,948,798,948,False
FRANCIS_BACON_10.jpg,0,0,0,537,0,0,649,537,649,False
DAVID_HOCKNEY_28.jpg,0,353,699,453,699,353,1005,453,1005,False
HIERONYMUS_BOSCH_27_WRONG.jpg,0,147,41,171,41,147,110,171,110,True
HIERONYMUS_BOSCH_27_WRONG.jpg,1,5,101,27,101,5,144,27,144,True
HIERONYMUS_BOSCH_27_WRONG.jpg,2,144,37,160,37,144,61,160,61,True
HIERONYMUS_BOSCH_27_WRONG.jpg,3,178,48,195,48,178,88,195,88,True
HIERONYMUS_BOSCH_27_WRONG.jpg,4,205,4,299,4,205,107,299,107,True
HIERONYMUS_BOSCH_27_WRONG.jpg,5,120,40,150,40,120,104,150,104,True
HIERONYMUS_BOSCH_27_WRONG.jpg,6,133,11,148,11,133,39,148,39,True
HIERONYMUS_BOSCH_27_WRONG.jpg,7,0,117,24,117,0,156,24,156,True
HIERONYMUS_BOSCH_27_WRONG.jpg,8,172,46,185,46,172,79,185,79,True
HIERONYMUS_BOSCH_27_WRONG.jpg,9,5,30,64,30,5,69,64,69,True
HIERONYMUS_BOSCH_27_WRONG.jpg,10,21,104,30,104,21,111,30,111,True
HIERONYMUS_BOSCH_27_WRONG.jpg,11,149,37,160,37,149,54,160,54,True
HIERONYMUS_BOSCH_27_WRONG.jpg,12,4,101,20,101,4,133,20,133,True
HIERONYMUS_BOSCH_27_WRONG.jpg,13,163,42,175,42,163,64,175,64,True
HIERONYMUS_BOSCH_27_WRONG.jpg,14,75,120,122,120,75,165,122,165,True
GEORGES_BRAQUE_27.JPG,0,18,0,1443,0,18,1150,1443,1150,False
GEORGES_BRAQUE_27.JPG,1,1160,32,1289,32,1160,157,1289,157,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,0,89,177,680,177,89,1247,680,1247,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,1,426,213,730,213,426,1014,730,1014,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,2,555,1129,698,1129,555,1260,698,1260,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,3,76,272,520,272,76,943,520,943,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,4,576,327,622,327,576,376,622,376,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,5,902,583,997,583,902,816,997,816,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_43.jpg,6,779,746,932,746,779,894,932,894,False
FERNAND_LEGER_39.jpg,0,340,2,416,2,340,149,416,149,False
JASPER_JOHNS_19.jpg,0,196,185,773,185,196,951,773,951,False
GIOTTO_DI_BONDONE_2.jpg,0,287,304,504,304,287,821,504,821,False
GIOTTO_DI_BONDONE_2.jpg,1,1022,376,1153,376,1022,576,1153,576,False
GIOTTO_DI_BONDONE_2.jpg,2,793,385,980,385,793,710,980,710,False
GIOTTO_DI_BONDONE_2.jpg,3,970,319,1060,319,970,449,1060,449,False
GIOTTO_DI_BONDONE_2.jpg,4,20,394,189,394,20,833,189,833,False
GIOTTO_DI_BONDONE_2.jpg,5,957,411,1162,411,957,734,1162,734,False
GIOTTO_DI_BONDONE_2.jpg,6,112,394,300,394,112,829,300,829,False
GIOTTO_DI_BONDONE_2.jpg,7,206,145,308,145,206,323,308,323,False
GIOTTO_DI_BONDONE_2.jpg,8,214,366,304,366,214,462,304,462,False
GIOTTO_DI_BONDONE_2.jpg,9,898,389,1015,389,898,576,1015,576,False
GIOTTO_DI_BONDONE_2.jpg,10,1031,308,1124,308,1031,426,1124,426,False
GIOTTO_DI_BONDONE_2.jpg,11,691,400,1121,400,691,852,1121,852,False
GIOTTO_DI_BONDONE_2.jpg,12,909,385,974,385,909,442,974,442,False
GIOTTO_DI_BONDONE_2.jpg,13,816,391,990,391,816,572,990,572,False
GIOTTO_DI_BONDONE_2.jpg,14,171,395,750,395,171,847,750,847,False
CLAUDE_LORRAIN_9.jpg,0,759,700,831,700,759,756,831,756,False
CLAUDE_LORRAIN_9.jpg,1,538,706,659,706,538,839,659,839,False
CLAUDE_LORRAIN_9.jpg,2,47,622,120,622,47,821,120,821,False
CLAUDE_LORRAIN_9.jpg,3,0,624,47,624,0,828,47,828,False
CLAUDE_LORRAIN_9.jpg,4,439,642,473,642,439,726,473,726,False
CLAUDE_LORRAIN_9.jpg,5,756,284,954,284,756,575,954,575,False
CLAUDE_LORRAIN_9.jpg,6,507,618,560,618,507,668,560,668,False
CLAUDE_LORRAIN_9.jpg,7,528,262,717,262,528,584,717,584,False
CLAUDE_LORRAIN_9.jpg,8,477,634,504,634,477,678,504,678,False
CLAUDE_LORRAIN_9.jpg,9,657,702,708,702,657,752,708,752,False
CLAUDE_LORRAIN_9.jpg,10,948,697,1130,697,948,854,1130,854,False
CLAUDE_LORRAIN_9.jpg,11,929,288,1139,288,929,645,1139,645,False
CLAUDE_LORRAIN_9.jpg,12,367,699,498,699,367,749,498,749,False
CLAUDE_LORRAIN_9.jpg,13,387,640,610,640,387,699,610,699,False
CLAUDE_LORRAIN_9.jpg,14,183,572,219,572,183,660,219,660,False
FRANS_HALS_21.JPG,0,27,31,766,31,27,1024,766,1024,False
FRANS_HALS_21.JPG,1,90,24,511,24,90,391,511,391,False
FRANS_HALS_21.JPG,2,364,634,795,634,364,1064,795,1064,False
FRANS_HALS_21.JPG,3,50,49,569,49,50,642,569,642,False
FRANS_HALS_21.JPG,4,332,841,551,841,332,1058,551,1058,False
AMEDEO_MODIGLIANI_33.jpg,0,72,57,916,57,72,1519,916,1519,False
GUSTAVE_MOREAU_29.jpg,0,12,272,1081,272,12,1997,1081,1997,False
GUSTAVE_MOREAU_29.jpg,1,30,545,791,545,30,2026,791,2026,False
GUSTAVE_MOREAU_29.jpg,2,77,69,1102,69,77,1054,1102,1054,False
JAMINI_ROY_12.jpg,0,169,662,695,662,169,1144,695,1144,False
JAMINI_ROY_12.jpg,1,188,105,937,105,188,1177,937,1177,False
CASPAR_DAVID_FRIEDRICH_37.jpg,0,461,1122,510,1122,461,1245,510,1245,False
JACKSON_POLLOCK_50.jpg,0,9,0,622,0,9,754,622,754,False
JEAN-ANTOINE_WATTEAU_25.jpg,0,808,576,941,576,808,911,941,911,False
JEAN-ANTOINE_WATTEAU_25.jpg,1,911,609,1045,609,911,866,1045,866,False
JEAN-ANTOINE_WATTEAU_25.jpg,2,576,829,816,829,576,1051,816,1051,False
JEAN-ANTOINE_WATTEAU_25.jpg,3,1053,699,1142,699,1053,827,1142,827,False
JEAN-ANTOINE_WATTEAU_25.jpg,4,523,906,625,906,523,995,625,995,False
JEAN-ANTOINE_WATTEAU_25.jpg,5,489,839,823,839,489,1144,823,1144,False
JEAN-ANTOINE_WATTEAU_25.jpg,6,544,869,678,869,544,969,678,969,False
JEAN-ANTOINE_WATTEAU_25.jpg,7,673,837,811,837,673,1029,811,1029,False
CLAUDE_LORRAIN_50.jpg,0,5046,3070,5291,3070,5046,3876,5291,3876,False
CLAUDE_LORRAIN_50.jpg,1,4749,3043,5087,3043,4749,3917,5087,3917,False
CLAUDE_LORRAIN_50.jpg,2,2880,3433,3270,3433,2880,3769,3270,3769,False
CLAUDE_LORRAIN_50.jpg,3,1412,3391,1732,3391,1412,3739,1732,3739,False
CLAUDE_LORRAIN_50.jpg,4,4413,3495,4780,3495,4413,3812,4780,3812,False
CLAUDE_LORRAIN_50.jpg,5,2563,1814,3044,1814,2563,2663,3044,2663,False
CLAUDE_LORRAIN_50.jpg,6,1695,2780,2059,2780,1695,2922,2059,2922,False
CLAUDE_LORRAIN_50.jpg,7,3231,2807,3677,2807,3231,2940,3677,2940,False
CLAUDE_LORRAIN_50.jpg,8,3383,3093,3498,3093,3383,3317,3498,3317,False
CLAUDE_LORRAIN_50.jpg,9,5314,3206,5540,3206,5314,3597,5540,3597,False
CLAUDE_LORRAIN_50.jpg,10,4174,2864,4282,2864,4174,3163,4282,3163,False
CLAUDE_LORRAIN_50.jpg,11,4287,2865,4409,2865,4287,3180,4409,3180,False
CLAUDE_LORRAIN_50.jpg,12,2206,3635,3557,3635,2206,3934,3557,3934,False
CLAUDE_LORRAIN_50.jpg,13,1355,3502,1946,3502,1355,3764,1946,3764,False
CLAUDE_LORRAIN_50.jpg,14,3490,2595,3642,2595,3490,2687,3642,2687,False
JAN_VERMEER_17.jpg,0,104,628,722,628,104,1277,722,1277,False
JAN_VERMEER_17.jpg,1,1169,489,1432,489,1169,733,1432,733,False
JAN_VERMEER_17.jpg,2,0,1024,1391,1024,0,2034,1391,2034,False
JAN_VERMEER_17.jpg,3,0,1345,169,1345,0,1744,169,1744,False
JAN_VERMEER_17.jpg,4,89,622,1170,622,89,1560,1170,1560,False
JAN_VERMEER_17.jpg,5,1290,1043,1758,1043,1290,2040,1758,2040,False
JAN_VERMEER_17.jpg,6,165,249,259,249,165,405,259,405,False
JAN_VERMEER_17.jpg,7,161,1279,233,1279,161,1333,233,1333,False
GENTILESCHI_ARTEMISIA_3.jpg,0,266,165,1040,165,266,1936,1040,1936,False
GENTILESCHI_ARTEMISIA_3.jpg,1,1,336,234,336,1,926,234,926,False
GENTILESCHI_ARTEMISIA_3.jpg,2,508,177,873,177,508,792,873,792,False
GENTILESCHI_ARTEMISIA_3.jpg,3,2,402,325,402,2,1153,325,1153,False
GENTILESCHI_ARTEMISIA_3.jpg,4,683,414,1069,414,683,736,1069,736,False
GENTILESCHI_ARTEMISIA_3.jpg,5,326,168,921,168,326,1050,921,1050,False
HANS_MEMLING_2.jpg,0,108,166,1045,166,108,1578,1045,1578,False
HANS_MEMLING_2.jpg,1,234,216,879,216,234,1195,879,1195,False
GUSTAVE_COURBET_18.jpg,0,80,174,1214,174,80,1451,1214,1451,False
GUSTAVE_COURBET_18.jpg,1,81,625,872,625,81,1467,872,1467,False
GUSTAVE_COURBET_18.jpg,2,14,929,306,929,14,1447,306,1447,False
GUSTAVE_COURBET_18.jpg,3,434,661,836,661,434,1371,836,1371,False
FRIDA_KAHLO_54.jpg,0,34,601,212,601,34,849,212,849,False
FRIDA_KAHLO_54.jpg,1,554,239,674,239,554,376,674,376,False
JEAN-ANTOINE_WATTEAU_3.jpg,0,106,96,728,96,106,1461,728,1461,False
JEAN-ANTOINE_WATTEAU_3.jpg,1,52,104,829,104,52,855,829,855,False
DANTE_GABRIEL_ROSSETTI_50.jpg,0,9,25,516,25,9,746,516,746,False
DANTE_GABRIEL_ROSSETTI_50.jpg,1,354,614,430,614,354,742,430,742,False
DANTE_GABRIEL_ROSSETTI_50.jpg,2,364,490,387,490,364,514,387,514,False
GIOTTO_DI_BONDONE_10.jpg,0,119,318,372,318,119,959,372,959,False
GIOTTO_DI_BONDONE_10.jpg,1,323,321,540,321,323,937,540,937,False
GIOTTO_DI_BONDONE_10.jpg,2,511,325,755,325,511,954,755,954,False
GIOTTO_DI_BONDONE_10.jpg,3,682,315,875,315,682,957,875,957,False
FRANCISCO_DE_GOYA_44.jpg,0,1648,1440,1788,1440,1648,1854,1788,1854,False
FRANCISCO_DE_GOYA_44.jpg,1,1817,1483,2125,1483,1817,1811,2125,1811,False
FRANCISCO_DE_GOYA_44.jpg,2,2094,1379,2382,1379,2094,1682,2382,1682,False
FRANCISCO_DE_GOYA_44.jpg,3,1524,1433,1662,1433,1524,1847,1662,1847,False
FRANCISCO_DE_GOYA_44.jpg,4,851,1481,1021,1481,851,1909,1021,1909,False
FRANCISCO_DE_GOYA_44.jpg,5,2116,1353,2205,1353,2116,1559,2205,1559,False
FRANCISCO_DE_GOYA_44.jpg,6,1337,1390,1437,1390,1337,1503,1437,1503,False
FRANCISCO_DE_GOYA_44.jpg,7,1766,1424,1865,1424,1766,1741,1865,1741,False
FRANCISCO_DE_GOYA_44.jpg,8,1244,1592,1366,1592,1244,1745,1366,1745,False
FRANCISCO_DE_GOYA_44.jpg,9,1814,1506,1976,1506,1814,1790,1976,1790,False
FRANCISCO_DE_GOYA_44.jpg,10,1503,1481,1615,1481,1503,1836,1615,1836,False
FRANCISCO_DE_GOYA_44.jpg,11,1451,1440,1559,1440,1451,1615,1559,1615,False
FRANCISCO_DE_GOYA_44.jpg,12,1460,1499,1555,1499,1460,1795,1555,1795,False
FRANCISCO_DE_GOYA_44.jpg,13,2015,1426,2205,1426,2015,1663,2205,1663,False
FRANCISCO_DE_GOYA_44.jpg,14,1280,1577,1355,1577,1280,1657,1355,1657,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_49.jpg,0,195,17,847,17,195,1002,847,1002,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_49.jpg,1,417,535,472,535,417,641,472,641,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_49.jpg,2,350,518,458,518,350,728,458,728,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_49.jpg,3,66,751,302,751,66,1017,302,1017,False
JEAN-AUGUSTE-DOMINIQUE_INGRES_49.jpg,4,383,536,473,536,383,692,473,692,False
FRANCIS_BACON_45.jpg,0,339,714,1086,714,339,1792,1086,1792,False
FRANCIS_BACON_45.jpg,1,93,816,1506,816,93,1934,1506,1934,False
JACKSON_POLLOCK_22.jpg,0,22,0,4096,0,22,2556,4096,2556,False
CAMILLE_COROT_28.jpg,0,154,91,598,91,154,892,598,892,False
CLAUDE_MONET_10.jpg,0,1464,1309,1687,1309,1464,1887,1687,1887,False
CLAUDE_MONET_10.jpg,1,2798,2187,3085,2187,2798,2639,3085,2639,False
